Run,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex_phenotype,sex_genotype,SRA Study,tissue
SRR22066304,WGS,302,6286483944,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490095,Model organism or animal,2042713173,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047853,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-095,AST-22-095,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:56:00Z,1,AST-22-095,missing,M,SRP404907,caudal fin
SRR22066303,WGS,302,6454446076,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490096,Model organism or animal,2099239508,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047856,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-096,AST-22-096,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-096,missing,F,SRP404907,caudal fin
SRR22066302,WGS,302,6154948146,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490097,Model organism or animal,1999603297,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047858,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-097,AST-22-097,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-097,male,F,SRP404907,caudal fin
SRR22066301,WGS,302,6532224968,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490098,Model organism or animal,2125995671,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047860,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-098,AST-22-098,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-098,female,M,SRP404907,caudal fin
SRR22066300,WGS,302,6878154190,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490099,Model organism or animal,2237567475,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047862,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-099,AST-22-099,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:02:00Z,1,AST-22-099,female,M,SRP404907,caudal fin
SRR22066299,WGS,302,6845243740,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490100,Model organism or animal,2246366488,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047864,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-100,AST-22-100,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-100,female,M,SRP404907,caudal fin
SRR22066298,WGS,302,6373060398,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490101,Model organism or animal,2073958359,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047866,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-101,AST-22-101,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:57:00Z,1,AST-22-101,female,M,SRP404907,caudal fin
SRR22066357,WGS,302,7304061166,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490102,Model organism or animal,2395038186,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047732,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-102,AST-22-102,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-102,missing,M,SRP404907,caudal fin
SRR22066356,WGS,302,5672882156,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490103,Model organism or animal,1851588350,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047735,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-103,AST-22-103,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:56:00Z,1,AST-22-103,missing,F,SRP404907,caudal fin
SRR22066355,WGS,302,6492331070,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490104,Model organism or animal,2113809431,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047737,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-104,AST-22-104,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-104,missing,M,SRP404907,caudal fin
SRR22066354,WGS,302,6362165446,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490105,Model organism or animal,2077282319,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047739,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-105,AST-22-105,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:59:00Z,1,AST-22-105,female,,SRP404907,caudal fin
SRR22066353,WGS,302,6041561642,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490106,Model organism or animal,1974045271,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047741,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-106,AST-22-106,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-106,female,,SRP404907,caudal fin
SRR22066352,WGS,302,7480165822,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490107,Model organism or animal,2443830272,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047743,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-107,AST-22-107,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-107,male,,SRP404907,caudal fin
SRR22066351,WGS,302,6977867342,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490108,Model organism or animal,2278959423,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047746,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-108,AST-22-108,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:58:00Z,1,AST-22-108,male,,SRP404907,caudal fin
SRR22066350,WGS,302,6552270218,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490109,Model organism or animal,2138790044,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047748,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-109,AST-22-109,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-109,female,,SRP404907,caudal fin
SRR22066349,WGS,302,6492608004,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490110,Model organism or animal,2125385081,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047750,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-110,AST-22-110,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-110,female,,SRP404907,caudal fin
SRR22066348,WGS,302,7002276794,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490111,Model organism or animal,2286573203,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047752,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-111,AST-22-111,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:04:00Z,1,AST-22-111,missing,,SRP404907,caudal fin
SRR22066346,WGS,302,5324555356,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490112,Model organism or animal,1738428815,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047757,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-112,AST-22-112,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:56:00Z,1,AST-22-112,male,,SRP404907,caudal fin
SRR22066345,WGS,302,6556885684,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490113,Model organism or animal,2136336158,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047759,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-113,AST-22-113,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-113,female,,SRP404907,caudal fin
SRR22066344,WGS,302,6809197020,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490114,Model organism or animal,2236290723,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047761,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-114,AST-22-114,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:04:00Z,1,AST-22-114,female,,SRP404907,caudal fin
SRR22066343,WGS,302,5906580326,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490115,Model organism or animal,1929551832,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047763,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-115,AST-22-115,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-115,female,,SRP404907,caudal fin
SRR22066342,WGS,302,7019579582,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490116,Model organism or animal,2292604834,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047766,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-116,AST-22-116,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-116,female,,SRP404907,caudal fin
SRR22066341,WGS,302,6837159804,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490117,Model organism or animal,2223227708,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047768,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-117,AST-22-117,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-117,missing,,SRP404907,caudal fin
SRR22066340,WGS,302,5403376148,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490118,Model organism or animal,1759676617,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047770,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-118,AST-22-118,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:58:00Z,1,AST-22-118,missing,,SRP404907,caudal fin
SRR22066339,WGS,302,6491558252,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490119,Model organism or animal,2118540600,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047772,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-119,AST-22-119,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:59:00Z,1,AST-22-119,female,,SRP404907,caudal fin
SRR22066338,WGS,302,6919191762,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490120,Model organism or animal,2263227350,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047775,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-120,AST-22-120,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:59:00Z,1,AST-22-120,male,,SRP404907,caudal fin
